params,mean_test_score,std_test_score,norm_type,descriptor_algo,keypoints_algo,k,classifier,dataset
"OrderedDict({'max_depth': 42, 'min_samples_split': 2, 'n_estimators': 396})",0.1894960927944436,0.0066346831603236,eq_hist,none,none,,rf,mammals
"OrderedDict({'max_depth': 6, 'min_samples_split': 17, 'n_estimators': 361})",0.1824973399186292,0.0088013486635486,eq_hist,none,none,,rf,mammals
"OrderedDict({'max_depth': 19, 'min_samples_split': 15, 'n_estimators': 421})",0.181501591546569,0.0043072672405149,eq_hist,none,none,,rf,mammals
"OrderedDict({'max_depth': 25, 'min_samples_split': 11, 'n_estimators': 440})",0.1799993396695045,0.0031996413475435,eq_hist,none,none,,rf,mammals
"OrderedDict({'max_depth': 44, 'min_samples_split': 5, 'n_estimators': 458})",0.1799955877916897,0.0072402813802017,eq_hist,none,none,,rf,mammals
"OrderedDict({'max_depth': 13, 'min_samples_split': 12, 'n_estimators': 220})",0.1784940862901882,0.0096912303379622,eq_hist,none,none,,rf,mammals
"OrderedDict({'max_depth': 36, 'min_samples_split': 8, 'n_estimators': 63})",0.1779980880430655,0.0045604461137704,eq_hist,none,none,,rf,mammals
"OrderedDict({'max_depth': 5, 'min_samples_split': 11, 'n_estimators': 495})",0.1774960867914391,0.0056678835208756,eq_hist,none,none,,rf,mammals
"OrderedDict({'max_depth': 49, 'min_samples_split': 10, 'n_estimators': 319})",0.1774960867914391,0.007389345063669,eq_hist,none,none,,rf,mammals
"OrderedDict({'max_depth': 50, 'min_samples_split': 20, 'n_estimators': 50})",0.1774945860403131,0.0076564952152466,eq_hist,none,none,,rf,mammals
"OrderedDict({'max_depth': 34, 'min_samples_split': 4, 'n_estimators': 321})",0.173494333914124,0.0080363974260264,eq_hist,none,none,,rf,mammals
"OrderedDict({'max_depth': 37, 'min_samples_split': 3, 'n_estimators': 220})",0.1719973346660003,0.0038187217678986,eq_hist,none,none,,rf,mammals
"OrderedDict({'max_depth': 37, 'min_samples_split': 9, 'n_estimators': 104})",0.1699953326639983,0.0103382649997245,eq_hist,none,none,,rf,mammals
"OrderedDict({'max_depth': 44, 'min_samples_split': 8, 'n_estimators': 62})",0.1694963329146237,0.0052220355795603,eq_hist,none,none,,rf,mammals
"OrderedDict({'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 53})",0.1495025760393077,0.0081986582745211,eq_hist,none,none,,rf,mammals
"OrderedDict({'n_neighbors': 94, 'p': 1, 'weights': 'distance'})",0.2029930980455717,0.0115211318004751,32,dense_hist,dense,200.0,knn,mammals
"OrderedDict({'n_neighbors': 133, 'p': 1, 'weights': 'distance'})",0.1989935962949456,0.0097724811059029,32,dense_hist,dense,200.0,knn,mammals
"OrderedDict({'n_neighbors': 111, 'p': 1, 'weights': 'distance'})",0.1984893439166302,0.0165055713192152,32,dense_hist,dense,200.0,knn,mammals
"OrderedDict({'n_neighbors': 168, 'p': 1, 'weights': 'distance'})",0.1969960965463214,0.0060388662626708,32,dense_hist,dense,200.0,knn,mammals
"OrderedDict({'n_neighbors': 79, 'p': 1, 'weights': 'distance'})",0.1934963449206327,0.0054855116343843,32,dense_hist,dense,200.0,knn,mammals
"OrderedDict({'n_neighbors': 194, 'p': 1, 'weights': 'distance'})",0.1884913399156278,0.0134290271588934,32,dense_hist,dense,200.0,knn,mammals
"OrderedDict({'n_neighbors': 140, 'p': 1, 'weights': 'uniform'})",0.1874955915435675,0.0105969585882834,32,dense_hist,dense,200.0,knn,mammals
"OrderedDict({'n_neighbors': 144, 'p': 1, 'weights': 'uniform'})",0.1824943384163774,0.0131291189521061,32,dense_hist,dense,200.0,knn,mammals
"OrderedDict({'n_neighbors': 144, 'p': 1, 'weights': 'uniform'})",0.1824943384163774,0.0131291189521061,32,dense_hist,dense,200.0,knn,mammals
"OrderedDict({'n_neighbors': 79, 'p': 1, 'weights': 'uniform'})",0.1809980895438167,0.0027017930447703,32,dense_hist,dense,200.0,knn,mammals
"OrderedDict({'n_neighbors': 95, 'p': 2, 'weights': 'distance'})",0.1804923364143754,0.0142039352818293,32,dense_hist,dense,200.0,knn,mammals
"OrderedDict({'n_neighbors': 177, 'p': 1, 'weights': 'uniform'})",0.1794958376667522,0.0059181636858393,32,dense_hist,dense,200.0,knn,mammals
"OrderedDict({'n_neighbors': 70, 'p': 2, 'weights': 'distance'})",0.1794950872911892,0.0151521632697427,32,dense_hist,dense,200.0,knn,mammals
"OrderedDict({'n_neighbors': 11, 'p': 1, 'weights': 'distance'})",0.1634933284108696,0.0109254222259252,32,dense_hist,dense,200.0,knn,mammals
"OrderedDict({'n_neighbors': 32, 'p': 2, 'weights': 'distance'})",0.1614935775355565,0.0103185326981537,32,dense_hist,dense,200.0,knn,mammals
"OrderedDict({'n_neighbors': 200, 'p': 2, 'weights': 'distance'})",0.1604955780368074,0.0126683111746323,32,dense_hist,dense,200.0,knn,mammals
"OrderedDict({'max_depth': 49, 'min_samples_split': 10, 'n_estimators': 319})",0.2169951060505782,0.0078350489470256,32,dense_hist,dense,200.0,rf,mammals
"OrderedDict({'max_depth': 50, 'min_samples_split': 16, 'n_estimators': 320})",0.2159948554251402,0.0078929673128067,32,dense_hist,dense,200.0,rf,mammals
"OrderedDict({'max_depth': 50, 'min_samples_split': 10, 'n_estimators': 338})",0.2134938536737637,0.0092152202595577,32,dense_hist,dense,200.0,rf,mammals
"OrderedDict({'max_depth': 45, 'min_samples_split': 9, 'n_estimators': 364})",0.2119938529233881,0.0088850846520068,32,dense_hist,dense,200.0,rf,mammals
"OrderedDict({'max_depth': 50, 'min_samples_split': 6, 'n_estimators': 295})",0.2104923514218867,0.0112413133724875,32,dense_hist,dense,200.0,rf,mammals
"OrderedDict({'max_depth': 42, 'min_samples_split': 2, 'n_estimators': 396})",0.2094951022987005,0.0100955929251962,32,dense_hist,dense,200.0,rf,mammals
"OrderedDict({'max_depth': 25, 'min_samples_split': 11, 'n_estimators': 440})",0.2089953521737629,0.0094092633328999,32,dense_hist,dense,200.0,rf,mammals
"OrderedDict({'max_depth': 34, 'min_samples_split': 4, 'n_estimators': 321})",0.2059923491707599,0.011637311325749,32,dense_hist,dense,200.0,rf,mammals
"OrderedDict({'max_depth': 19, 'min_samples_split': 15, 'n_estimators': 421})",0.205991598795197,0.0121307249899185,32,dense_hist,dense,200.0,rf,mammals
"OrderedDict({'max_depth': 13, 'min_samples_split': 11, 'n_estimators': 236})",0.205501603552578,0.0065272727725675,32,dense_hist,dense,200.0,rf,mammals
"OrderedDict({'max_depth': 10, 'min_samples_split': 14, 'n_estimators': 332})",0.2029945987966977,0.012419745012542,32,dense_hist,dense,200.0,rf,mammals
"OrderedDict({'max_depth': 37, 'min_samples_split': 9, 'n_estimators': 104})",0.2029930980455717,0.0097608375592291,32,dense_hist,dense,200.0,rf,mammals
"OrderedDict({'max_depth': 37, 'min_samples_split': 3, 'n_estimators': 220})",0.2014945980463222,0.0114799286654058,32,dense_hist,dense,200.0,rf,mammals
"OrderedDict({'max_depth': 10, 'min_samples_split': 10, 'n_estimators': 350})",0.1979925952939446,0.0127908320294733,32,dense_hist,dense,200.0,rf,mammals
"OrderedDict({'max_depth': 44, 'min_samples_split': 8, 'n_estimators': 62})",0.1964850907879393,0.0216459055372154,32,dense_hist,dense,200.0,rf,mammals
"OrderedDict({'max_depth': 36, 'min_samples_split': 8, 'n_estimators': 63})",0.1959958459208834,0.0080534088670562,32,dense_hist,dense,200.0,rf,mammals
"OrderedDict({'n_neighbors': 133, 'p': 1, 'weights': 'distance'})",0.1954975965470718,0.0033989957275724,32,dense_hist,dense,100.0,knn,mammals
"OrderedDict({'n_neighbors': 168, 'p': 1, 'weights': 'distance'})",0.1909900905403154,0.014067454766395,32,dense_hist,dense,100.0,knn,mammals
"OrderedDict({'n_neighbors': 194, 'p': 1, 'weights': 'distance'})",0.1904888396642519,0.0157949616428501,32,dense_hist,dense,100.0,knn,mammals
"OrderedDict({'n_neighbors': 99, 'p': 1, 'weights': 'distance'})",0.1869920895408151,0.0127519903205629,32,dense_hist,dense,100.0,knn,mammals
"OrderedDict({'n_neighbors': 59, 'p': 1, 'weights': 'distance'})",0.1849968409188799,0.0045093472174822,32,dense_hist,dense,100.0,knn,mammals
"OrderedDict({'n_neighbors': 144, 'p': 1, 'weights': 'uniform'})",0.1834990912951932,0.0038907581484713,32,dense_hist,dense,100.0,knn,mammals
"OrderedDict({'n_neighbors': 144, 'p': 1, 'weights': 'uniform'})",0.1834990912951932,0.0038907581484713,32,dense_hist,dense,100.0,knn,mammals
"OrderedDict({'n_neighbors': 177, 'p': 1, 'weights': 'uniform'})",0.1834938386662524,0.0097098252234133,32,dense_hist,dense,100.0,knn,mammals
"OrderedDict({'n_neighbors': 140, 'p': 1, 'weights': 'uniform'})",0.1829978404191297,0.0052615794056686,32,dense_hist,dense,100.0,knn,mammals
"OrderedDict({'n_neighbors': 70, 'p': 2, 'weights': 'distance'})",0.17249258253756,0.0105610605158963,32,dense_hist,dense,100.0,knn,mammals
"OrderedDict({'n_neighbors': 95, 'p': 2, 'weights': 'distance'})",0.1724865795330562,0.0190188424226719,32,dense_hist,dense,100.0,knn,mammals
"OrderedDict({'n_neighbors': 200, 'p': 2, 'weights': 'distance'})",0.1709910810360585,0.0126725820850416,32,dense_hist,dense,100.0,knn,mammals
"OrderedDict({'n_neighbors': 32, 'p': 2, 'weights': 'distance'})",0.1674860767814291,0.0197284193961418,32,dense_hist,dense,100.0,knn,mammals
"OrderedDict({'n_neighbors': 200, 'p': 2, 'weights': 'uniform'})",0.1614898256577417,0.0145053820462486,32,dense_hist,dense,100.0,knn,mammals
"OrderedDict({'n_neighbors': 79, 'p': 2, 'weights': 'uniform'})",0.160993827410619,0.0135819153862626,32,dense_hist,dense,100.0,knn,mammals
"OrderedDict({'n_neighbors': 10, 'p': 1, 'weights': 'uniform'})",0.1454880667774221,0.01795177234408,32,dense_hist,dense,100.0,knn,mammals
"OrderedDict({'max_depth': 26, 'min_samples_split': 20, 'n_estimators': 468})",0.2199906052979516,0.0146281708105201,32,dense_hist,dense,100.0,rf,mammals
"OrderedDict({'max_depth': 50, 'min_samples_split': 20, 'n_estimators': 486})",0.2179983581782682,0.0029602001161124,32,dense_hist,dense,100.0,rf,mammals
"OrderedDict({'max_depth': 49, 'min_samples_split': 10, 'n_estimators': 319})",0.2174971073022047,0.0040908924538843,32,dense_hist,dense,100.0,rf,mammals
"OrderedDict({'max_depth': 25, 'min_samples_split': 11, 'n_estimators': 440})",0.2159933546740143,0.0108933632399427,32,dense_hist,dense,100.0,rf,mammals
"OrderedDict({'max_depth': 19, 'min_samples_split': 15, 'n_estimators': 421})",0.2149968559263911,0.0053977800753818,32,dense_hist,dense,100.0,rf,mammals
"OrderedDict({'max_depth': 50, 'min_samples_split': 19, 'n_estimators': 303})",0.2139913526720123,0.01341257657642,32,dense_hist,dense,100.0,rf,mammals
"OrderedDict({'max_depth': 37, 'min_samples_split': 9, 'n_estimators': 104})",0.2134916025470748,0.0128456393087125,32,dense_hist,dense,100.0,rf,mammals
"OrderedDict({'max_depth': 50, 'min_samples_split': 20, 'n_estimators': 448})",0.2129918524221372,0.0116678051743994,32,dense_hist,dense,100.0,rf,mammals
"OrderedDict({'max_depth': 34, 'min_samples_split': 4, 'n_estimators': 321})",0.2124891007949478,0.0170742900880155,32,dense_hist,dense,100.0,rf,mammals
"OrderedDict({'max_depth': 10, 'min_samples_split': 14, 'n_estimators': 332})",0.2114993554273914,0.0010979858726564,32,dense_hist,dense,100.0,rf,mammals
"OrderedDict({'max_depth': 42, 'min_samples_split': 2, 'n_estimators': 396})",0.2109928519223871,0.0102743201550312,32,dense_hist,dense,100.0,rf,mammals
"OrderedDict({'max_depth': 11, 'min_samples_split': 10, 'n_estimators': 346})",0.2104953529241385,0.0068236541276689,32,dense_hist,dense,100.0,rf,mammals
"OrderedDict({'max_depth': 37, 'min_samples_split': 3, 'n_estimators': 220})",0.2074878476677577,0.0200904221976783,32,dense_hist,dense,100.0,rf,mammals
"OrderedDict({'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 482})",0.1944935940438189,0.0102979885014283,32,dense_hist,dense,100.0,rf,mammals
"OrderedDict({'max_depth': 36, 'min_samples_split': 8, 'n_estimators': 63})",0.1934948441695068,0.0075190959348846,32,dense_hist,dense,100.0,rf,mammals
"OrderedDict({'max_depth': 44, 'min_samples_split': 8, 'n_estimators': 62})",0.1924998461730096,0.0030680543529282,32,dense_hist,dense,100.0,rf,mammals
"OrderedDict({'n_neighbors': 194, 'p': 1, 'weights': 'distance'})",0.1844910877894386,0.0128393535147982,32,dense_hist,dense,50.0,knn,mammals
"OrderedDict({'n_neighbors': 168, 'p': 1, 'weights': 'distance'})",0.1824868346607477,0.018868437860158,32,dense_hist,dense,50.0,knn,mammals
"OrderedDict({'n_neighbors': 133, 'p': 1, 'weights': 'distance'})",0.179988834411623,0.017681979530245,32,dense_hist,dense,50.0,knn,mammals
"OrderedDict({'n_neighbors': 177, 'p': 1, 'weights': 'uniform'})",0.1774930852891872,0.0098551992558496,32,dense_hist,dense,50.0,knn,mammals
"OrderedDict({'n_neighbors': 77, 'p': 1, 'weights': 'distance'})",0.1749920835378106,0.0111955681941582,32,dense_hist,dense,50.0,knn,mammals
"OrderedDict({'n_neighbors': 144, 'p': 1, 'weights': 'uniform'})",0.1694918306612459,0.0133718304792315,32,dense_hist,dense,50.0,knn,mammals
"OrderedDict({'n_neighbors': 144, 'p': 1, 'weights': 'uniform'})",0.1694918306612459,0.0133718304792315,32,dense_hist,dense,50.0,knn,mammals
"OrderedDict({'n_neighbors': 140, 'p': 1, 'weights': 'uniform'})",0.1684923304113708,0.0110007639284313,32,dense_hist,dense,50.0,knn,mammals
"OrderedDict({'n_neighbors': 200, 'p': 2, 'weights': 'distance'})",0.1679933306619963,0.0115883475018223,32,dense_hist,dense,50.0,knn,mammals
"OrderedDict({'n_neighbors': 95, 'p': 2, 'weights': 'distance'})",0.1664880772826799,0.0175578584848538,32,dense_hist,dense,50.0,knn,mammals
"OrderedDict({'n_neighbors': 70, 'p': 2, 'weights': 'distance'})",0.160992326659493,0.0110059954842783,32,dense_hist,dense,50.0,knn,mammals
"OrderedDict({'n_neighbors': 200, 'p': 2, 'weights': 'uniform'})",0.1605008306657482,0.0092558467689119,32,dense_hist,dense,50.0,knn,mammals
"OrderedDict({'n_neighbors': 121, 'p': 2, 'weights': 'uniform'})",0.1549900725313019,0.0140928269210652,32,dense_hist,dense,50.0,knn,mammals
"OrderedDict({'n_neighbors': 32, 'p': 2, 'weights': 'distance'})",0.1514910712811762,0.0126863131284146,32,dense_hist,dense,50.0,knn,mammals
"OrderedDict({'n_neighbors': 10, 'p': 1, 'weights': 'distance'})",0.1479935707821764,0.0152485998068543,32,dense_hist,dense,50.0,knn,mammals
"OrderedDict({'n_neighbors': 10, 'p': 2, 'weights': 'uniform'})",0.1289910600255427,0.0128778993274658,32,dense_hist,dense,50.0,knn,mammals
"OrderedDict({'max_depth': 49, 'min_samples_split': 10, 'n_estimators': 319})",0.2049951000475738,0.0084849917823086,32,dense_hist,dense,50.0,rf,mammals
"OrderedDict({'max_depth': 10, 'min_samples_split': 14, 'n_estimators': 332})",0.201498349924137,0.0024124937281102,32,dense_hist,dense,50.0,rf,mammals
"OrderedDict({'max_depth': 50, 'min_samples_split': 14, 'n_estimators': 304})",0.1994910952931942,0.0125931571336565,32,dense_hist,dense,50.0,rf,mammals
"OrderedDict({'max_depth': 19, 'min_samples_split': 15, 'n_estimators': 421})",0.1979895937916927,0.0147166009210035,32,dense_hist,dense,50.0,rf,mammals
"OrderedDict({'max_depth': 42, 'min_samples_split': 2, 'n_estimators': 396})",0.1959935947941945,0.0091406686815581,32,dense_hist,dense,50.0,rf,mammals
"OrderedDict({'max_depth': 34, 'min_samples_split': 4, 'n_estimators': 321})",0.1954983469226348,0.005984143824883,32,dense_hist,dense,50.0,rf,mammals
"OrderedDict({'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 278})",0.195491593542568,0.0146548151881376,32,dense_hist,dense,50.0,rf,mammals
"OrderedDict({'max_depth': 50, 'min_samples_split': 10, 'n_estimators': 331})",0.1949940945443194,0.0091233395041817,32,dense_hist,dense,50.0,rf,mammals
"OrderedDict({'max_depth': 25, 'min_samples_split': 11, 'n_estimators': 440})",0.194489842166004,0.0143783798898969,32,dense_hist,dense,50.0,rf,mammals
"OrderedDict({'max_depth': 35, 'min_samples_split': 12, 'n_estimators': 371})",0.1929920925423174,0.0114476975196008,32,dense_hist,dense,50.0,rf,mammals
"OrderedDict({'max_depth': 42, 'min_samples_split': 20, 'n_estimators': 500})",0.1924960942951947,0.0056575225298565,32,dense_hist,dense,50.0,rf,mammals
"OrderedDict({'max_depth': 37, 'min_samples_split': 9, 'n_estimators': 104})",0.1924945935440688,0.0084821012485191,32,dense_hist,dense,50.0,rf,mammals
"OrderedDict({'max_depth': 37, 'min_samples_split': 3, 'n_estimators': 220})",0.190487338913126,0.0181651279568167,32,dense_hist,dense,50.0,rf,mammals
"OrderedDict({'max_depth': 7, 'min_samples_split': 20, 'n_estimators': 156})",0.1894990942966955,0.0110914015352374,32,dense_hist,dense,50.0,rf,mammals
"OrderedDict({'max_depth': 44, 'min_samples_split': 8, 'n_estimators': 62})",0.1789840815328071,0.023038472465127,32,dense_hist,dense,50.0,rf,mammals
"OrderedDict({'max_depth': 36, 'min_samples_split': 8, 'n_estimators': 63})",0.1759870815343079,0.0189142678859861,32,dense_hist,dense,50.0,rf,mammals
"OrderedDict({'n_neighbors': 143, 'p': 1, 'weights': 'distance'})",0.171493082287685,0.0186803687689754,32,sift,dense,200.0,knn,mammals
"OrderedDict({'n_neighbors': 194, 'p': 1, 'weights': 'distance'})",0.1699953326639983,0.015548145368084,32,sift,dense,200.0,knn,mammals
"OrderedDict({'n_neighbors': 133, 'p': 1, 'weights': 'distance'})",0.1664940802871837,0.0158557445643022,32,sift,dense,200.0,knn,mammals
"OrderedDict({'n_neighbors': 168, 'p': 1, 'weights': 'distance'})",0.1654945800373087,0.0165691325374269,32,sift,dense,200.0,knn,mammals
"OrderedDict({'n_neighbors': 95, 'p': 2, 'weights': 'distance'})",0.1639983311647479,0.0142739901877173,32,sift,dense,200.0,knn,mammals
"OrderedDict({'n_neighbors': 140, 'p': 1, 'weights': 'uniform'})",0.162995079037058,0.0173688929569638,32,sift,dense,200.0,knn,mammals
"OrderedDict({'n_neighbors': 144, 'p': 1, 'weights': 'uniform'})",0.1614958286622454,0.0175471350145729,32,sift,dense,200.0,knn,mammals
"OrderedDict({'n_neighbors': 144, 'p': 1, 'weights': 'uniform'})",0.1614958286622454,0.0175471350145729,32,sift,dense,200.0,knn,mammals
"OrderedDict({'n_neighbors': 70, 'p': 2, 'weights': 'distance'})",0.1580035807921865,0.0110248908075171,32,sift,dense,200.0,knn,mammals
"OrderedDict({'n_neighbors': 177, 'p': 1, 'weights': 'uniform'})",0.1579960770365568,0.0227220960435117,32,sift,dense,200.0,knn,mammals
"OrderedDict({'n_neighbors': 200, 'p': 2, 'weights': 'distance'})",0.1564990777884331,0.0123106076524782,32,sift,dense,200.0,knn,mammals
"OrderedDict({'n_neighbors': 32, 'p': 2, 'weights': 'distance'})",0.1549998274136205,0.005514002165654,32,sift,dense,200.0,knn,mammals
"OrderedDict({'n_neighbors': 99, 'p': 1, 'weights': 'uniform'})",0.153986820403612,0.0207772522278534,32,sift,dense,200.0,knn,mammals
"OrderedDict({'n_neighbors': 150, 'p': 2, 'weights': 'uniform'})",0.1509980745363054,0.0161450150472712,32,sift,dense,200.0,knn,mammals
"OrderedDict({'n_neighbors': 10, 'p': 1, 'weights': 'distance'})",0.1429953191572382,0.0103504710241136,32,sift,dense,200.0,knn,mammals
"OrderedDict({'n_neighbors': 10, 'p': 2, 'weights': 'uniform'})",0.1269973121547334,0.0048800262684189,32,sift,dense,200.0,knn,mammals
"OrderedDict({'max_depth': 25, 'min_samples_split': 11, 'n_estimators': 440})",0.1879923401662532,0.0150204131861953,32,sift,dense,200.0,rf,mammals
"OrderedDict({'max_depth': 47, 'min_samples_split': 20, 'n_estimators': 500})",0.1834900867884376,0.0148499005030098,32,sift,dense,200.0,rf,mammals
"OrderedDict({'max_depth': 42, 'min_samples_split': 20, 'n_estimators': 500})",0.1789953371662517,0.015545443409904,32,sift,dense,200.0,rf,mammals
"OrderedDict({'max_depth': 8, 'min_samples_split': 6, 'n_estimators': 500})",0.1769955862909386,0.0159607586677192,32,sift,dense,200.0,rf,mammals
"OrderedDict({'max_depth': 8, 'min_samples_split': 15, 'n_estimators': 500})",0.1769903336619978,0.0233857023808473,32,sift,dense,200.0,rf,mammals
"OrderedDict({'max_depth': 45, 'min_samples_split': 2, 'n_estimators': 500})",0.1764898331614973,0.0201222758146511,32,sift,dense,200.0,rf,mammals
"OrderedDict({'max_depth': 19, 'min_samples_split': 15, 'n_estimators': 421})",0.1729953341647494,0.0144481758751418,32,sift,dense,200.0,rf,mammals
"OrderedDict({'max_depth': 9, 'min_samples_split': 2, 'n_estimators': 467})",0.1709978344161252,0.005266511730647,32,sift,dense,200.0,rf,mammals
"OrderedDict({'max_depth': 42, 'min_samples_split': 2, 'n_estimators': 396})",0.1709933321627474,0.0140423222253282,32,sift,dense,200.0,rf,mammals
"OrderedDict({'max_depth': 34, 'min_samples_split': 4, 'n_estimators': 321})",0.1699953326639983,0.0200893739525681,32,sift,dense,200.0,rf,mammals
"OrderedDict({'max_depth': 37, 'min_samples_split': 3, 'n_estimators': 220})",0.1640005822914368,0.0014753398791943,32,sift,dense,200.0,rf,mammals
"OrderedDict({'max_depth': 49, 'min_samples_split': 10, 'n_estimators': 319})",0.1614965790378084,0.0048379711276936,32,sift,dense,200.0,rf,mammals
"OrderedDict({'max_depth': 10, 'min_samples_split': 14, 'n_estimators': 332})",0.1559918239078659,0.0172889188244848,32,sift,dense,200.0,rf,mammals
"OrderedDict({'max_depth': 37, 'min_samples_split': 9, 'n_estimators': 104})",0.1529873201537369,0.0227976704115031,32,sift,dense,200.0,rf,mammals
"OrderedDict({'max_depth': 44, 'min_samples_split': 8, 'n_estimators': 62})",0.1480055767911839,0.0079812092407011,32,sift,dense,200.0,rf,mammals
"OrderedDict({'max_depth': 36, 'min_samples_split': 8, 'n_estimators': 63})",0.1304963134048591,0.0067482298595566,32,sift,dense,200.0,rf,mammals
"OrderedDict({'n_neighbors': 70, 'p': 2, 'weights': 'distance'})",0.1599935767851809,0.0109534426245239,32,sift,dense,100.0,knn,mammals
"OrderedDict({'n_neighbors': 168, 'p': 1, 'weights': 'distance'})",0.1589978284131208,0.0120279385437288,32,sift,dense,100.0,knn,mammals
"OrderedDict({'n_neighbors': 59, 'p': 2, 'weights': 'distance'})",0.1589948269108688,0.0075427667235824,32,sift,dense,100.0,knn,mammals
"OrderedDict({'n_neighbors': 133, 'p': 1, 'weights': 'distance'})",0.1579938259098678,0.0110258077675715,32,sift,dense,100.0,knn,mammals
"OrderedDict({'n_neighbors': 32, 'p': 2, 'weights': 'distance'})",0.1569928249088668,0.012894787242778,32,sift,dense,100.0,knn,mammals
"OrderedDict({'n_neighbors': 194, 'p': 1, 'weights': 'distance'})",0.1560008284146215,0.0165672680748799,32,sift,dense,100.0,knn,mammals
"OrderedDict({'n_neighbors': 151, 'p': 1, 'weights': 'distance'})",0.1559963261612437,0.0105491644528671,32,sift,dense,100.0,knn,mammals
"OrderedDict({'n_neighbors': 114, 'p': 1, 'weights': 'distance'})",0.1544925735330533,0.0135547548007823,32,sift,dense,100.0,knn,mammals
"OrderedDict({'n_neighbors': 107, 'p': 1, 'weights': 'uniform'})",0.1494973234103669,0.0110722613026994,32,sift,dense,100.0,knn,mammals
"OrderedDict({'n_neighbors': 95, 'p': 2, 'weights': 'distance'})",0.1494913204058631,0.0169088862798537,32,sift,dense,100.0,knn,mammals
"OrderedDict({'n_neighbors': 177, 'p': 1, 'weights': 'uniform'})",0.1479965722844284,0.0120364886551047,32,sift,dense,100.0,knn,mammals
"OrderedDict({'n_neighbors': 140, 'p': 1, 'weights': 'uniform'})",0.1474975725350538,0.0127135866125637,32,sift,dense,100.0,knn,mammals
"OrderedDict({'n_neighbors': 10, 'p': 2, 'weights': 'distance'})",0.1449958204081142,0.005942440739606,32,sift,dense,100.0,knn,mammals
"OrderedDict({'n_neighbors': 144, 'p': 1, 'weights': 'uniform'})",0.1444983214098656,0.0106724896769897,32,sift,dense,100.0,knn,mammals
"OrderedDict({'n_neighbors': 144, 'p': 1, 'weights': 'uniform'})",0.1444983214098656,0.0106724896769897,32,sift,dense,100.0,knn,mammals
"OrderedDict({'n_neighbors': 10, 'p': 2, 'weights': 'uniform'})",0.1344943144043593,0.0080639085348417,32,sift,dense,100.0,knn,mammals
"OrderedDict({'max_depth': 49, 'min_samples_split': 10, 'n_estimators': 319})",0.177497587542565,0.008098514815932,32,sift,dense,100.0,rf,mammals
"OrderedDict({'max_depth': 42, 'min_samples_split': 2, 'n_estimators': 396})",0.174494584539562,0.0084935819080197,32,sift,dense,100.0,rf,mammals
"OrderedDict({'max_depth': 8, 'min_samples_split': 6, 'n_estimators': 500})",0.1739948344146245,0.0099345962953373,32,sift,dense,100.0,rf,mammals
"OrderedDict({'max_depth': 25, 'min_samples_split': 11, 'n_estimators': 440})",0.1714975845410628,0.0162762272579645,32,sift,dense,100.0,rf,mammals
"OrderedDict({'max_depth': 45, 'min_samples_split': 2, 'n_estimators': 500})",0.1700005852929391,0.0147128956205508,32,sift,dense,100.0,rf,mammals
"OrderedDict({'max_depth': 10, 'min_samples_split': 14, 'n_estimators': 332})",0.1694970832901867,0.0095100445507802,32,sift,dense,100.0,rf,mammals
"OrderedDict({'max_depth': 19, 'min_samples_split': 15, 'n_estimators': 421})",0.1674920797859328,0.012764094556408,32,sift,dense,100.0,rf,mammals
"OrderedDict({'max_depth': 47, 'min_samples_split': 20, 'n_estimators': 500})",0.1654975815395605,0.0092262916105357,32,sift,dense,100.0,rf,mammals
"OrderedDict({'max_depth': 8, 'min_samples_split': 20, 'n_estimators': 386})",0.1630018324171247,0.0083682242762661,32,sift,dense,100.0,rf,mammals
"OrderedDict({'max_depth': 34, 'min_samples_split': 4, 'n_estimators': 321})",0.1605023314168741,0.0044985154560883,32,sift,dense,100.0,rf,mammals
"OrderedDict({'max_depth': 8, 'min_samples_split': 15, 'n_estimators': 500})",0.1599950775363069,0.0101196510855052,32,sift,dense,100.0,rf,mammals
"OrderedDict({'max_depth': 50, 'min_samples_split': 2, 'n_estimators': 392})",0.1584995790393091,0.008589585024593,32,sift,dense,100.0,rf,mammals
"OrderedDict({'max_depth': 37, 'min_samples_split': 9, 'n_estimators': 104})",0.1539935737836787,0.0124907592845173,32,sift,dense,100.0,rf,mammals
"OrderedDict({'max_depth': 37, 'min_samples_split': 3, 'n_estimators': 220})",0.1530030780405592,0.0065516933198523,32,sift,dense,100.0,rf,mammals
"OrderedDict({'max_depth': 36, 'min_samples_split': 8, 'n_estimators': 63})",0.1484888186537362,0.0163829682083034,32,sift,dense,100.0,rf,mammals
"OrderedDict({'max_depth': 44, 'min_samples_split': 8, 'n_estimators': 62})",0.1344890617754186,0.0156615298896186,32,sift,dense,100.0,rf,mammals
"OrderedDict({'n_neighbors': 39, 'p': 2, 'weights': 'distance'})",0.1549938244091167,0.0254181214492826,32,sift,dense,50.0,knn,mammals
"OrderedDict({'n_neighbors': 32, 'p': 2, 'weights': 'distance'})",0.152496574535555,0.0189902703057026,32,sift,dense,50.0,knn,mammals
"OrderedDict({'n_neighbors': 95, 'p': 2, 'weights': 'distance'})",0.1519983251617434,0.0142753963186075,32,sift,dense,50.0,knn,mammals
